,category,title,press,content,period
49,정치,"""팬덤 정치는 민주주의 아냐..부끄러운 줄 알아야 한다""",한겨레 ,"
                        김부겸을 오래 지켜본 지인들의 감정은 ‘의아함 반, 안타까움 반’이다. ‘좋은 스펙에 친화력과 학습능력, 정치적 스토리까지 갖췄는데, 대중 정치인으로는 왜 그렇게...
                    ", 2021.11.24
50,정치,"정부 ""미국이 제안한 비축유 공동 방출 동참""",한겨레 ,"
                        한국 정부도 조 바이든 미국 행정부가 제안한 전략 비축유 방출에 동참하기로 결정했다. 외교부와 산업통상자원부는 23일 보도자료를 내어 “정부는 미국이 제안한 비축...
                    ", 2021.11.23
51,정치,가상자산 사업자 불공정거래 행위에 '최고 5년 이상 징역형' 검토,한겨레 ,"
                        금융당국이 가상자산 사업자의 시세조종 등 불공정거래 행위에 최대 5년 이상의 징역형으로 처벌하는 방안을 추진 중이다. 금융위원회가 23일 국회 정무위원회 소속 윤...
                    ", 2021.11.23
52,정치,심상정 '주4일제는 던져졌다' 캠페인 본격 시동,한겨레 ,"
                        심상정 정의당 대선 후보가 1호 공약인 ‘주 4일제’ 알리기에 나섰다. 심 후보는 23일 서울 신촌에서 ‘주 4일제는 던져졌다’라는 이름의 토크쇼 형식 캠페인을 열고 ...
                    ", 2021.11.23
53,정치,"""대선 후보들 '지속가능한 대북정책 위한 협치위' 공약 해야 해요""",한겨레 ,"
                        “여야 대선 후보들은 ‘지속가능한 대북정책’을 위한 협치위원회를 당선 직후 설치·운영하겠다는 공약을 이제라도 해야 합니다.” 원로 북한 전문가이자 국제정치학...
                    ", 2021.11.23
54,정치,"이재명 ""윤석열 가족 비리, 조국과 비교 안 돼""",한겨레 ,"
                        이재명 더불어민주당 대선 후보가 자녀 입시 비리와 사모펀드 관련 의혹으로 재판을 받고 있는 조국 전 법무부 장관을 향해 “작은 티끌이라도 책임을 져야 한다”고 말...
                    ", 2021.11.23
55,정치,"이재명 ""디지털 영역에 대규모 국가 투자""..'디지털 대전환' 공약",한겨레 ,"
                        [2022 대선] 이재명 더불어민주당 대선 후보가 디지털 영역에 대규모 국가 투자를 통해 일자리와 부가가치를 창출하겠다는 ‘디지털 대전환’ 공약을 내놨다. 1호 공약...
                    ", 2021.11.23
56,정치,"'원팀' 절실한 윤석열, 경선주자들에 ""만나자""..홍준표·유승민 '거부'",한겨레 ,"
                        윤석열 국민의힘 대선 후보가 23일 경선에서 경쟁을 펼쳤던 예비후보들과 오찬 회동을 갖고 ‘원팀 다지기’에 나섰다. 하지만 윤 후보와 거리를 두고 있는 홍준표 의원...
                    ", 2021.11.23
57,정치,결별이냐 봉합이냐..윤석열-김종인 '치킨 게임' 결과는,한겨레 ,"
                        ‘3김(김종인·김병준·김한길) 선거대책위원회’ 구성안을 두고 윤석열 국민의힘 대선후보와 김종인 전 비상대책위원장이 ‘치킨 게임’을 벌이고 있다. 김 전 위원장...
                    ", 2021.11.23
58,정치,"안철수 ""전두환, 사과 없이 생 마감한 것 유감""",한겨레 ,"
                        안철수 국민의당 대선 후보가 23일 전두환씨 사망에 대해 “국민께 사과하지 않은 채 생을 마감한 것은 유감스럽다”는 입장을 밝혔다. 안 후보는 이날 오후 페이스북에...
                    ", 2021.11.23
59,정치,"여야, 전두환 죽음에 냉랭..'반성' 노태우 때와 달라",한겨레 ,"
                        [전두환 사망] 한 달여전 노태우 빈소를 찾아 애도의 뜻을 표했던 여야 대표는 전두환씨가 사망한 23일 조문할 계획이 없다고 밝혔다. 두 사람의 죽음을 대하는 방식의 ...
                    ", 2021.11.23
60,정치,"청와대 ""전두환 조문도, 조화도, 장례지원도 없다""",한겨레 ,"
                        문재인 대통령이 전두환씨 빈소를 찾아 조문을 하거나 조화를 보내지 않기로 했다. 청와대는 유족들이 가족장으로 치를 뜻을 밝혔다며 정부 차원의 장례 지원도 없다는 ...
                    ", 2021.11.23
61,정치,"'나홀로 조문' 우려했나..윤석열, 전두환 조문계획 번복",한겨레 ,"
                        “군사 쿠데타와 5·18만 빼면 정치는 잘했다고 말하는 분들이 많다”는 ‘전두환 옹호’ 발언으로 물의를 빚었던 윤석열 국민의힘 대선 후보가 23일 전씨 조문 계획을 ...
                    ", 2021.11.23
62,정치,"윤석열, 전두환 조문 오락가락..2시간 만에 ""안 하기로""",한겨레 ,"
                        윤석열 국민의힘 대선 후보가 23일 사망한 전두환씨를 조문할 뜻을 밝혔다가 다시 이를 번복하는 등 오락가락하는 모습을 보였다. 윤 후보는 이날 서울 여의도의 한 식...
                    ", 2021.11.23
