,category,title,press,content,period
50,사회,"[단독] 청소년 이용시설도 방역패스..노래방 포함, PC방은 빠져",JTBC ,"
                        [앵커] 18세 이하는 백신 접종률이 상대적으로 낮습니다. 이들에 대한 방역패스도 새롭게 적용됩니다. 저희가 확인한 바에 따르면 100명 이상의 '행사장' 그리고 '노래...
                    ", 2021.11.25
51,사회,"[단독] 모임·영업제한 없이, 고령층 방역패스 유효기간 '6개월'로",JTBC ,"
                        [앵커] 급증하는 위중증 환자에 사망자까지 이제 정부가 결단을 내려야 할 시간입니다. 그래서 오늘(25일) 일상회복위원회에선 격론이 벌어졌습니다. 저희가 그 윤곽을 ...
                    ", 2021.11.25
52,사회,"[영끌 인터뷰] ""경찰의 무기 사용, 반복된 훈련으로 익숙해져야""",JTBC ,"
                        ■ 인용보도 시 프로그램명 'JTBC 썰전 라이브'를 밝혀주시기 바랍니다. 저작권은 JTBC에 있습니다.■ 방송 : JTBC 썰전 라이브 [앵커] 영끌인터뷰 시간입니다. 얼마 전...
                    ", 2021.11.25
53,사회,이재명 '7인회' 전면 배치..의미는?ㅣ썰전 라이브,JTBC ,"
                        ■ 인용보도 시 프로그램명 'JTBC 썰전 라이브'를 밝혀주시기 바랍니다. 저작권은 JTBC에 있습니다.■ 방송 : JTBC 썰전 라이브 [앵커] 두 번째 주제는 < 이재명의 '7인...
                    ", 2021.11.25
54,사회,"대법원 ""키 150cm·앳된 얼굴은 '미성년 리얼돌'..수입보류""",JTBC ,"
                        1. 국방위 법안소위 'BTS 병역특례 허용' 법안 보류 네. 제가 준비한 첫 번째 소식의 키워드 ""BTS 법안""입니다. 국회 국방위 법안소위가 이른바 'BTS 법안'으로 불리는 ...
                    ", 2021.11.25
55,사회,"법원 ""시·청각 장애인도 맘놓고 영화 봐야""..'차별구제소송' 또 이겼다",JTBC ,"
                        박승규 씨는 일 년에 30~40편의 영화를 볼 만큼 '영화광'입니다. 하지만 이 중 영화관에서 영화를 보는 날은 일 년에 한두 번으로 손에 꼽습니다. 박 씨에겐 저시력 장...
                    ", 2021.11.25
56,사회,코로나 위중증 '역대 최다'..중환자 병상 '포화 상태',JTBC ,"
                        [앵커] 단계적 일상회복의 핵심 지표인 위중증 환자수가 612명, 역대 최다를 기록했습니다. 중환자 병상은 포화상태고, 코로나 환자는 물론 일반 응급 환자 치료도 지연...
                    ", 2021.11.25
57,사회,"황교익 ""신발도 튀기면 맛있어""..작은 닭 비판 이어가",JTBC ,"
                        ""한국 닭은 작고, 맛이 없다""고 주장한 맛 칼럼니스트 황교익 씨가 양계협회 반발에 ""신발도 튀기면 맛있다""면서 대립각을 세웠습니다. 오늘(25일) 황씨는 자신의 사회...
                    ", 2021.11.25
58,사회,"'윤창호법은 위헌' 헌재의 판단..""지나치게 엄격하다""",JTBC ,"
                        헌법재판소가 음주운전을 2회 이상 할 경우 가중처벌하는 이른바 '윤창호법' 조항이 헌법에 어긋난다는 판단을 내렸습니다. 오늘(25일) 헌법재판소는 A 씨 등이 ""도로교...
                    ", 2021.11.25
59,사회,"국민 67% ""국내 코로나19 상황 심각""..한 달 전보다 17%p↑",JTBC ,"
                        지난 1일부터 단계적 일상회복이 이어지고 있는 가운데 국민 10명 중 6~7명이 현재 국내 코로나19 상황이 심각한 수준이라고 느끼고 있다는 여론조사 결과가 나왔습니다...
                    ", 2021.11.25
